nombre_glaciar,lat,lon,pendiente,volumen,proximidad_lago,ancho,phi
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.1744451103842386
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8095238095238095
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8095238095238095
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2857142857142857
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4285714285714285
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3333333333333333
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3333333333333333
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2857142857142857
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8055446676522723
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.7858235034895916
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2805818697330295
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3618227606600545
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3664245860221231
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3041389925347693
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2507797050390434
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.7325434913104191
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8780443898522964
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2331433711088344
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3352129563716013
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3647270548491669
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.2464307137305963
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.1744451103842386
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8095238095238095
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8095238095238095
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2857142857142857
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4285714285714285
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3333333333333333
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3333333333333333
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2857142857142857
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8055446676522723
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.7858235034895916
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2805818697330295
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3618227606600545
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3664245860221231
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3041389925347693
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2507797050390434
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.7325434913104191
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8780443898522964
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2331433711088344
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3352129563716013
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3647270548491669
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.2464307137305963
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.1744451103842386
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8095238095238095
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8095238095238095
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2857142857142857
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4285714285714285
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3333333333333333
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3333333333333333
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2857142857142857
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8055446676522723
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.7858235034895916
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2805818697330295
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3618227606600545
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3664245860221231
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3041389925347693
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2507797050390434
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.7325434913104191
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8780443898522964
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2331433711088344
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3352129563716013
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3647270548491669
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.2464307137305963
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.1744451103842386
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8095238095238095
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8095238095238095
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2857142857142857
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4285714285714285
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3333333333333333
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3333333333333333
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2857142857142857
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8055446676522723
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.7858235034895916
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2805818697330295
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3618227606600545
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3664245860221231
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3041389925347693
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2507797050390434
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.7325434913104191
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8780443898522964
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2331433711088344
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3352129563716013
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3647270548491669
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.2464307137305963
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.1744451103842386
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8095238095238095
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8095238095238095
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2857142857142857
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4285714285714285
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3333333333333333
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3333333333333333
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2857142857142857
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8055446676522723
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.7858235034895916
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2805818697330295
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3618227606600545
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3664245860221231
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3041389925347693
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2507797050390434
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.7325434913104191
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8780443898522964
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2331433711088344
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3352129563716013
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3647270548491669
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.2464307137305963
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.1744451103842386
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8225806451612903
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8225806451612903
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2903225806451612
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4354838709677419
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3387096774193548
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3387096774193548
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.3064516129032257
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8225806451612903
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8225806451612903
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2903225806451612
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4354838709677419
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3387096774193548
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3387096774193548
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.3064516129032257
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8225806451612903
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8225806451612903
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2903225806451612
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4354838709677419
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3387096774193548
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3387096774193548
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.3064516129032257
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8225806451612903
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8225806451612903
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2903225806451612
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4354838709677419
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3387096774193548
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3387096774193548
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.3064516129032257
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8225806451612903
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8225806451612903
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2903225806451612
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4354838709677419
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3387096774193548
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3387096774193548
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.3064516129032257
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0680628272251308
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,1.0
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.0418848167539266
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.4554973821989526
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.0209424083769631
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.9057591623036648
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.0
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,0.9738219895287956
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.1361256544502616
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8225806451612903
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8225806451612903
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2903225806451612
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4354838709677419
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3387096774193548
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3387096774193548
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.3064516129032257
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8055446676522723
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.7858235034895916
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2805818697330295
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3618227606600545
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3664245860221231
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3041389925347693
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2507797050390434
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8225806451612903
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8225806451612903
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2903225806451612
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4354838709677419
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3387096774193548
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3387096774193548
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.3064516129032257
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8055446676522723
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.7858235034895916
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2805818697330295
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3618227606600545
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3664245860221231
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3041389925347693
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2507797050390434
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8225806451612903
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8225806451612903
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2903225806451612
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4354838709677419
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3387096774193548
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3387096774193548
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.3064516129032257
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8055446676522723
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.7858235034895916
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2805818697330295
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3618227606600545
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3664245860221231
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3041389925347693
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2507797050390434
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8225806451612903
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8225806451612903
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2903225806451612
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4354838709677419
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3387096774193548
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3387096774193548
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.3064516129032257
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8055446676522723
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.7858235034895916
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2805818697330295
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3618227606600545
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3664245860221231
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3041389925347693
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2507797050390434
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8225806451612903
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8225806451612903
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2903225806451612
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4354838709677419
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3387096774193548
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3387096774193548
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.3064516129032257
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8055446676522723
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.7858235034895916
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2805818697330295
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3618227606600545
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3664245860221231
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3041389925347693
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2507797050390434
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8225806451612903
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8225806451612903
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2903225806451612
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4354838709677419
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3387096774193548
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3387096774193548
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.3064516129032257
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8055446676522723
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.7858235034895916
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2805818697330295
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.3618227606600545
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3664245860221231
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3041389925347693
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.2507797050390434
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8225806451612903
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.8225806451612903
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2903225806451612
Glaciar El Colorado,-33.562,-70.276,29.4,2.5,4.1,4.1,0.4354838709677419
Glaciar La Paloma,-33.593,-70.217,48.1,1.6,3.8,3.5,0.3387096774193548
Glaciar Morado Bajo,-33.54,-70.161,27.3,1.4,6.0,5.0,0.3387096774193548
Glaciar Río Volcán,-33.635,-70.202,40.9,2.2,8.0,7.2,1.0
Glaciar Azul,-33.554,-70.31,33.5,2.0,4.5,2.3,0.3064516129032257
Glaciar San José,-33.475,-70.216,32.5,1.2,3.5,3.8,0.0
Glaciar El Morado,-33.553,-70.129,45.7,2.1,5.0,6.0,0.8055446676522723
Glaciar San Francisco,-33.67,-70.237,22.3,3.0,7.2,8.0,0.7858235034895916
Glaciar Las Ánimas,-33.606,-70.148,39.8,1.8,2.3,4.5,0.2805818697330295
